Scheme1,Date,Close,Adj Close,Current value Tata,Scheme 2,Close,Adj Close,Current Value Mahindra
Tata Motors,25/06/14,438.546143,436.503204,,M&M,585.200012,554.583313,
Tata Motors,26/06/14,433.351868,431.33313,,M&M,586.825012,556.123352,
Tata Motors,27/06/14,427.761841,425.769135,,M&M,576.924988,546.741272,
Tata Motors,30/06/14,426.722961,424.735107,,M&M,573.950012,543.921997,
Tata Motors,01/07/14,446.016022,443.938293,,M&M,597.075012,565.836975,
Tata Motors,02/07/14,450.962982,448.862213,,M&M,609.375,577.493469,
Tata Motors,03/07/14,464.764923,462.599884,,M&M,617.974976,585.643616,
Tata Motors,04/07/14,464.468109,462.304443,,M&M,614.549988,582.397766,
Tata Motors,07/07/14,473.768372,471.561371,,M&M,619.549988,587.13623,
Tata Motors,08/07/14,465.012268,462.846039,,M&M,606.375,574.650452,
Tata Motors,09/07/14,452.397583,452.214447,,M&M,590.950012,560.032471,
Tata Motors,10/07/14,448.341095,448.159576,,M&M,582.450012,551.977173,
Tata Motors,11/07/14,441.217499,441.038879,,M&M,581.674988,551.242798,
Tata Motors,14/07/14,451.160858,450.97821,,M&M,583.400024,552.877625,
Tata Motors,15/07/14,457.98761,457.802216,,M&M,598.549988,567.234863,
Tata Motors,16/07/14,465.309082,465.120697,,M&M,610.049988,578.133179,
Tata Motors,17/07/14,470.256042,470.065674,,M&M,590.674988,560.001343,
Tata Motors,18/07/14,470.256042,470.065674,,M&M,590.049988,559.408752,
Tata Motors,21/07/14,469.90976,469.719513,,M&M,592.174988,561.423462,
Tata Motors,22/07/14,481.535065,481.340118,,M&M,589.174988,558.579285,
Tata Motors,23/07/14,479.704681,479.510468,,M&M,596.474976,565.500122,
Tata Motors,24/07/14,480.100433,479.906067,,M&M,600.325012,569.15033,
Tata Motors,25/07/14,456.206726,456.022034,,M&M,603.224976,571.899658,
Tata Motors,28/07/14,449.033661,448.851868,,M&M,600.375,569.197632,
Tata Motors,30/07/14,446.560181,446.379395,,M&M,609.549988,577.89624,
Tata Motors,31/07/14,442.009003,441.830048,,M&M,601.950012,570.690857,
Tata Motors,01/08/14,435.330658,435.154419,,M&M,585.849976,555.427002,
Tata Motors,04/08/14,441.860596,441.681702,,M&M,592.299988,561.542053,
Tata Motors,05/08/14,451.952362,451.769409,,M&M,614.974976,583.03949,
Tata Motors,06/08/14,442.800507,442.621246,,M&M,618.375,586.262939,
Tata Motors,07/08/14,437.309418,437.132385,,M&M,623.375,591.003296,
Tata Motors,08/08/14,428.306,428.132599,,M&M,614.549988,582.636536,
Tata Motors,11/08/14,441.811127,441.632263,,M&M,654.200012,620.227539,
Tata Motors,12/08/14,468.969818,468.779968,,M&M,654.775024,620.772705,
Tata Motors,13/08/14,468.475128,468.285461,,M&M,657.650024,623.498413,
Tata Motors,14/08/14,479.457336,479.263245,,M&M,660.700012,626.390076,
Tata Motors,18/08/14,498.453583,498.251801,,M&M,662.974976,628.546875,
Tata Motors,19/08/14,513.343872,513.136047,,M&M,687.275024,651.584961,
Tata Motors,20/08/14,506.813904,506.608734,,M&M,678.974976,643.715942,
Tata Motors,21/08/14,507.308594,507.10321,,M&M,688.075012,652.343445,
Tata Motors,22/08/14,506.121338,505.916443,,M&M,694.075012,658.031799,
Tata Motors,25/08/14,503.004761,502.801117,,M&M,703.174988,666.659241,
Tata Motors,26/08/14,507.209656,507.004333,,M&M,700,663.649109,
Tata Motors,27/08/14,516.163635,515.954651,,M&M,698.150024,661.895203,
Tata Motors,28/08/14,519.478088,519.267761,,M&M,703.424988,666.896301,
Tata Motors,01/09/14,514.481689,514.273438,,M&M,701.900024,665.450562,
Tata Motors,02/09/14,510.771454,510.564667,,M&M,698.125,661.871582,
Tata Motors,03/09/14,517.054077,516.844727,,M&M,706.375,669.693115,
Tata Motors,04/09/14,507.555969,507.350494,,M&M,705.900024,669.242798,
Tata Motors,05/09/14,500.630249,500.427582,,M&M,704.099976,667.536194,
Tata Motors,08/09/14,504.686737,504.482422,,M&M,698.799988,662.511475,
Tata Motors,09/09/14,511.661926,511.454773,,M&M,702.275024,665.80603,
Tata Motors,10/09/14,511.068268,510.861359,,M&M,692.224976,656.277954,
Tata Motors,11/09/14,508.891632,508.685608,,M&M,687.700012,651.987915,
Tata Motors,12/09/14,511.711395,511.504242,,M&M,694.474976,658.411011,
Tata Motors,15/09/14,506.962311,506.75708,,M&M,685.049988,649.475464,
Tata Motors,16/09/14,494.446564,494.246399,,M&M,686.825012,651.158386,
Tata Motors,17/09/14,501.57016,501.367096,,M&M,691.25,655.353516,
Tata Motors,18/09/14,519.824341,519.613892,,M&M,695.900024,659.762146,
Tata Motors,19/09/14,513.393372,513.185547,,M&M,687.650024,651.940552,
Tata Motors,22/09/14,534.318909,534.1026,,M&M,685.724976,650.115479,
Tata Motors,23/09/14,512.304993,512.097595,,M&M,673.950012,638.951965,
Tata Motors,24/09/14,507.951721,507.746094,,M&M,679.450012,644.166321,
Tata Motors,25/09/14,498.997742,498.795715,,M&M,675.5,640.421448,
Tata Motors,26/09/14,505.676117,505.471405,,M&M,696.825012,660.639038,
Tata Motors,29/09/14,505.329834,505.125244,,M&M,692.400024,656.443848,
Tata Motors,30/09/14,496.821106,496.619965,,M&M,681.150024,645.778015,
Tata Motors,01/10/14,497.414734,497.213348,,M&M,695.275024,659.169556,
Tata Motors,07/10/14,499.59137,499.38913,,M&M,679.575012,644.28479,
Tata Motors,08/10/14,503.598389,503.394501,,M&M,686.325012,650.684265,
Tata Motors,09/10/14,515.075317,514.866821,,M&M,683.75,648.242981,
Tata Motors,10/10/14,487.471375,487.274017,,M&M,659.200012,624.967896,
Tata Motors,13/10/14,490.983704,490.784943,,M&M,635.049988,602.07196,
Tata Motors,14/10/14,482.821259,482.625793,,M&M,637.525024,604.418457,
Tata Motors,15/10/14,482.821259,482.625793,,M&M,637.525024,604.418457,
Tata Motors,16/10/14,478.665833,478.472046,,M&M,609.424988,577.77771,
Tata Motors,17/10/14,470.750732,470.56015,,M&M,626.974976,594.416321,
Tata Motors,20/10/14,489.400696,489.202576,,M&M,629.950012,597.236877,
Tata Motors,21/10/14,496.12854,495.927704,,M&M,614.5,582.589111,
Tata Motors,22/10/14,513.640686,513.432739,,M&M,630.349976,597.616028,
Tata Motors,27/10/14,498.354645,498.152893,,M&M,628.049988,595.435486,
Tata Motors,28/10/14,503.252106,503.04837,,M&M,636.900024,603.825928,
Tata Motors,29/10/14,520.615845,520.40509,,M&M,648.174988,614.515381,
Tata Motors,30/10/14,521.35791,521.146851,,M&M,643.799988,610.367615,
Tata Motors,31/10/14,530.163452,529.948853,,M&M,651.700012,617.8573,
Tata Motors,03/11/14,525.760681,525.547852,,M&M,634.275024,601.33728,
Tata Motors,05/11/14,530.31189,530.097229,,M&M,628.75,596.099182,
Tata Motors,07/11/14,527.690002,527.476379,,M&M,620.349976,588.135315,
Tata Motors,10/11/14,516.757263,516.548035,,M&M,615.825012,583.845459,
Tata Motors,11/11/14,516.163635,515.954651,,M&M,630.325012,597.592346,
Tata Motors,12/11/14,526.205933,525.99292,,M&M,626.599976,594.060791,
Tata Motors,13/11/14,521.160034,520.949036,,M&M,627.599976,595.00885,
Tata Motors,14/11/14,518.340271,518.130432,,M&M,628.224976,595.601501,
Tata Motors,17/11/14,539.463684,539.2453,,M&M,626.724976,594.179382,
Tata Motors,18/11/14,535.852417,535.635498,,M&M,632.299988,599.464783,
Tata Motors,19/11/14,523.880859,523.668762,,M&M,623.275024,590.908508,
Tata Motors,20/11/14,519.181274,518.971069,,M&M,615.924988,583.940125,
Tata Motors,21/11/14,525.364929,525.152222,,M&M,623.25,590.884827,
Tata Motors,24/11/14,520.813721,520.602905,,M&M,624.875,592.425354,
Tata Motors,25/11/14,516.312012,516.102966,,M&M,628.025024,595.411804,
Tata Motors,26/11/14,514.43219,514.223938,,M&M,635.424988,602.427429,
Tata Motors,27/11/14,514.43219,514.223938,,M&M,645.525024,612.002991,
Tata Motors,28/11/14,527.838379,527.624695,,M&M,661.875,627.503967,
Tata Motors,01/12/14,530.31189,530.097229,,M&M,648.049988,614.396912,
Tata Motors,02/12/14,523.33667,523.124817,,M&M,632.775024,599.915161,
Tata Motors,03/12/14,523.386169,523.174255,,M&M,642.724976,609.34845,
Tata Motors,04/12/14,522.149414,521.938049,,M&M,633.049988,600.175903,
Tata Motors,05/12/14,519.774902,519.564453,,M&M,647.224976,613.614685,
Tata Motors,08/12/14,510.227295,510.020752,,M&M,625.724976,593.231201,
Tata Motors,09/12/14,497.909424,497.707855,,M&M,633.299988,600.412842,
Tata Motors,10/12/14,505.577179,505.372498,,M&M,632.650024,599.796692,
Tata Motors,11/12/14,498.552521,498.350677,,M&M,632.825012,599.962524,
Tata Motors,12/12/14,494.64444,494.444183,,M&M,626.099976,593.586731,
Tata Motors,15/12/14,488.70813,488.510284,,M&M,626.125,593.610535,
Tata Motors,16/12/14,476.538635,476.345703,,M&M,614.950012,583.015808,
Tata Motors,17/12/14,470.750732,470.56015,,M&M,609.900024,578.227966,
Tata Motors,18/12/14,479.75415,479.559937,,M&M,607.099976,575.573364,
Tata Motors,19/12/14,480.74353,480.54892,,M&M,611.174988,579.436768,
Tata Motors,22/12/14,489.450165,489.252014,,M&M,630.950012,598.184998,
Tata Motors,23/12/14,482.969666,482.774139,,M&M,634.224976,601.289795,
Tata Motors,24/12/14,478.81424,478.620392,,M&M,625.799988,593.302307,
Tata Motors,26/12/14,480.001495,479.807159,,M&M,627.474976,594.89032,
Tata Motors,29/12/14,489.796448,489.598175,,M&M,625.799988,593.302307,
Tata Motors,30/12/14,488.510254,488.3125,,M&M,628.875,596.217651,
Tata Motors,31/12/14,490.291138,490.092651,,M&M,617.25,585.19635,
Tata Motors,01/01/15,493.16037,492.960724,,M&M,618.099976,586.002197,
Tata Motors,02/01/15,506.368683,506.163696,,M&M,612.400024,580.598145,
Tata Motors,05/01/15,518.241333,518.031555,,M&M,609.700012,578.038391,
Tata Motors,06/01/15,496.079071,495.878235,,M&M,605.575012,574.127563,
Tata Motors,07/01/15,488.609192,488.411377,,M&M,612.325012,580.527161,
Tata Motors,08/01/15,506.566559,506.361481,,M&M,618.025024,585.931091,
Tata Motors,09/01/15,516.757263,516.548035,,M&M,618.75,586.618408,
Tata Motors,12/01/15,516.757263,516.548035,,M&M,615.700012,583.726746,
Tata Motors,13/01/15,513.9375,513.729431,,M&M,623.375,591.003296,
Tata Motors,14/01/15,514.827942,514.619507,,M&M,619.275024,587.11615,
Tata Motors,15/01/15,527.29425,527.080811,,M&M,638.5,605.342773,
Tata Motors,16/01/15,520.170654,519.960083,,M&M,651.924988,618.070618,
Tata Motors,19/01/15,532.785339,532.569641,,M&M,666.125,631.533203,
Tata Motors,20/01/15,553.265686,553.041687,,M&M,663.099976,628.665344,
Tata Motors,21/01/15,545.6474,545.426514,,M&M,661.450012,627.101074,
Tata Motors,22/01/15,560.48822,560.261292,,M&M,664.575012,630.063782,
Tata Motors,23/01/15,582.205261,581.969543,,M&M,680.150024,644.829956,
Tata Motors,27/01/15,598.134399,597.892273,,M&M,661.025024,626.698181,
Tata Motors,28/01/15,582.947327,582.711304,,M&M,657.200012,623.071777,
Tata Motors,29/01/15,592.247559,592.007813,,M&M,647.625,613.993958,
Tata Motors,30/01/15,578.940308,578.705933,,M&M,631.5,598.70636,
Tata Motors,02/02/15,586.21228,585.974976,,M&M,621.924988,589.628479,
Tata Motors,03/02/15,596.897705,596.656067,,M&M,600.025024,568.865845,
Tata Motors,04/02/15,585.123962,584.887085,,M&M,604.875,573.463928,
Tata Motors,05/02/15,582.947327,582.711304,,M&M,589.875,559.242981,
Tata Motors,06/02/15,553.661438,553.437317,,M&M,574.599976,544.761108,
Tata Motors,09/02/15,536.891296,536.67395,,M&M,557.099976,528.169861,
Tata Motors,10/02/15,558.113647,557.887695,,M&M,571.200012,541.537781,
Tata Motors,11/02/15,552.968872,552.744995,,M&M,566.599976,537.176575,
Tata Motors,12/02/15,555.838074,555.613037,,M&M,567,537.555786,
Tata Motors,13/02/15,559.548279,559.321777,,M&M,596,565.049866,
Tata Motors,16/02/15,568.057007,567.827026,,M&M,603.900024,572.539734,
Tata Motors,18/02/15,578.099304,577.865295,,M&M,613.049988,581.214417,
Tata Motors,19/02/15,570.43158,570.200623,,M&M,624.174988,591.761719,
Tata Motors,20/02/15,573.745972,573.513672,,M&M,624.424988,591.998779,
Tata Motors,23/02/15,568.106506,567.876526,,M&M,630.599976,597.853027,
Tata Motors,24/02/15,558.410461,558.184387,,M&M,627.724976,595.12738,
Tata Motors,25/02/15,562.170166,561.942566,,M&M,632.875,600.009949,
Tata Motors,26/02/15,554.700256,554.475708,,M&M,625.549988,593.065308,
Tata Motors,27/02/15,569.046387,568.81604,,M&M,639.25,606.053894,
Tata Motors,28/02/15,null,null,,M&M,null,null,
Tata Motors,02/03/15,578.79187,578.557556,,M&M,638.724976,605.556091,
Tata Motors,03/03/15,568.007568,567.777649,,M&M,617.924988,585.836304,
Tata Motors,04/03/15,568.007568,567.777649,,M&M,605.875,574.412048,
Tata Motors,05/03/15,564.643616,564.415039,,M&M,614.349976,582.446899,
Tata Motors,09/03/15,559.103088,558.87677,,M&M,603.049988,571.733765,
Tata Motors,10/03/15,554.255066,554.030701,,M&M,613.525024,581.664795,
Tata Motors,11/03/15,545.053772,544.83313,,M&M,628.724976,596.075439,
Tata Motors,12/03/15,557.915771,557.68988,,M&M,622.049988,589.747009,
Tata Motors,13/03/15,552.424683,552.20105,,M&M,613.525024,581.664795,
Tata Motors,16/03/15,550.990051,550.766968,,M&M,609.825012,578.156921,
Tata Motors,17/03/15,565.484619,565.255676,,M&M,614.875,582.944702,
Tata Motors,18/03/15,554.255066,554.030701,,M&M,607.525024,575.97644,
Tata Motors,19/03/15,547.922974,547.701172,,M&M,602.75,571.44928,
Tata Motors,20/03/15,541.788757,541.569397,,M&M,583.950012,553.62561,
Tata Motors,23/03/15,545.5979,545.377014,,M&M,591.349976,560.641296,
Tata Motors,24/03/15,526.601685,526.388489,,M&M,596.775024,565.784668,
Tata Motors,25/03/15,536.099792,535.882751,,M&M,603.974976,572.610596,
Tata Motors,26/03/15,518.686584,518.476624,,M&M,601.674988,570.430054,
Tata Motors,27/03/15,529.668762,529.454346,,M&M,593.099976,562.300415,
Tata Motors,30/03/15,534.269409,534.053101,,M&M,599.950012,568.794739,
Tata Motors,31/03/15,544.361206,544.140808,,M&M,593.575012,562.750732,
Tata Motors,01/04/15,558.905212,558.678955,,M&M,600.825012,569.624268,
Tata Motors,06/04/15,568.150024,567.920044,,M&M,621.075012,588.822693,
Tata Motors,07/04/15,560.349976,560.123108,,M&M,632.974976,600.104736,
Tata Motors,08/04/15,561.5,561.272705,,M&M,634.75,601.787598,
Tata Motors,09/04/15,559.900024,559.67334,,M&M,637.224976,604.133972,
Tata Motors,10/04/15,562.650024,562.422241,,M&M,641.674988,608.352905,
Tata Motors,13/04/15,556.25,556.02478,,M&M,625.099976,592.638611,
Tata Motors,15/04/15,540.450012,540.231201,,M&M,604.75,573.345459,
Tata Motors,16/04/15,541.25,541.030884,,M&M,612.700012,580.882568,
Tata Motors,17/04/15,535.349976,535.13324,,M&M,612.150024,580.361206,
Tata Motors,20/04/15,533.200012,532.984131,,M&M,594.025024,563.17749,
Tata Motors,21/04/15,527.400024,527.186523,,M&M,595.174988,564.2677,
Tata Motors,22/04/15,523.5,523.288086,,M&M,607.25,575.715637,
Tata Motors,23/04/15,512,511.792725,,M&M,598.099976,567.040771,
Tata Motors,24/04/15,516.200012,515.991028,,M&M,585.224976,554.834412,
Tata Motors,27/04/15,516.849976,516.640747,,M&M,583.799988,553.483398,
Tata Motors,28/04/15,529.849976,529.635498,,M&M,589.775024,559.148071,
Tata Motors,29/04/15,520.900024,520.689148,,M&M,585.75,555.332153,
Tata Motors,30/04/15,508.25,508.04425,,M&M,572.575012,542.84137,
Tata Motors,04/05/15,506.450012,506.244995,,M&M,599.625,568.486572,
Tata Motors,05/05/15,510.450012,510.243378,,M&M,588.799988,558.223755,
Tata Motors,06/05/15,497.850006,497.648468,,M&M,579.424988,549.33551,
Tata Motors,07/05/15,488.100006,487.902405,,M&M,585.299988,554.905457,
Tata Motors,08/05/15,513.700012,513.492065,,M&M,590.674988,560.001343,
Tata Motors,11/05/15,529.700012,529.485596,,M&M,596.400024,565.429138,
Tata Motors,12/05/15,513.549988,513.342102,,M&M,588.125,557.583801,
Tata Motors,13/05/15,520.450012,520.239319,,M&M,602.700012,571.401978,
Tata Motors,14/05/15,516.599976,516.390808,,M&M,613.025024,581.190796,
Tata Motors,15/05/15,519.900024,519.689575,,M&M,621.625,589.344116,
Tata Motors,18/05/15,520.700012,520.489197,,M&M,629.825012,597.118347,
Tata Motors,19/05/15,509.799988,509.593597,,M&M,625.724976,593.231201,
Tata Motors,20/05/15,505.25,505.045471,,M&M,625.5,593.017883,
Tata Motors,21/05/15,511.200012,510.993073,,M&M,625.299988,592.828247,
Tata Motors,22/05/15,514.650024,514.44165,,M&M,627.375,594.795593,
Tata Motors,25/05/15,505.299988,505.095428,,M&M,628.599976,595.956909,
Tata Motors,26/05/15,497.600006,497.39856,,M&M,630.200012,597.473877,
Tata Motors,27/05/15,471.75,471.559021,,M&M,612.549988,580.740417,
Tata Motors,28/05/15,484.350006,484.153931,,M&M,600.724976,569.529419,
Tata Motors,29/05/15,481.649994,481.455017,,M&M,630.099976,597.379028,
Tata Motors,01/06/15,472.049988,471.858887,,M&M,627.75,595.151062,
Tata Motors,02/06/15,466.950012,466.760986,,M&M,611.650024,579.887207,
Tata Motors,03/06/15,456.850006,456.66507,,M&M,602.325012,571.046387,
Tata Motors,04/06/15,451.200012,451.017365,,M&M,598.825012,567.728149,
Tata Motors,05/06/15,442.100006,441.921021,,M&M,602.575012,571.283386,
Tata Motors,08/06/15,435.600006,435.423645,,M&M,603.450012,572.112976,
Tata Motors,09/06/15,440.049988,439.871826,,M&M,601.724976,570.477539,
Tata Motors,10/06/15,446.600006,446.41922,,M&M,610.224976,578.536133,
Tata Motors,11/06/15,430.200012,430.025848,,M&M,594.200012,563.343323,
Tata Motors,12/06/15,421.799988,421.629242,,M&M,597.900024,566.851257,
Tata Motors,15/06/15,426.350006,426.177399,,M&M,610.325012,578.63092,
Tata Motors,16/06/15,432.799988,432.624786,,M&M,616.375,584.36676,
Tata Motors,17/06/15,433.700012,433.524445,,M&M,623.125,590.766357,
Tata Motors,18/06/15,445.450012,445.269684,,M&M,625.900024,593.397156,
Tata Motors,19/06/15,433.049988,432.874664,,M&M,654.25,620.275024,
Tata Motors,22/06/15,440.5,440.321655,,M&M,654.325012,620.346008,
Tata Motors,23/06/15,436,435.823486,,M&M,666.825012,632.19696,
Tata Motors,24/06/15,430.600006,430.42569,,M&M,651.674988,617.833679,
Tata Motors,25/06/15,432.399994,432.224945,,M&M,650.75,616.956726,
Tata Motors,26/06/15,437.600006,437.422852,,M&M,649.775024,616.032288,
Tata Motors,29/06/15,428.25,428.07663,,M&M,642.5,609.135132,
Tata Motors,30/06/15,434.149994,433.974243,,M&M,640.599976,607.33374,
Tata Motors,01/07/15,444.5,444.320038,,M&M,645.125,611.623779,
Tata Motors,02/07/15,436.399994,436.223328,,M&M,656.275024,622.194824,
Tata Motors,03/07/15,433.149994,432.97464,,M&M,656.174988,622.100037,
Tata Motors,06/07/15,431.100006,430.925476,,M&M,660.349976,626.058105,
Tata Motors,07/07/15,431.549988,431.375275,,M&M,657.775024,623.616943,
Tata Motors,08/07/15,404.950012,404.786072,,M&M,640.150024,606.907166,
Tata Motors,09/07/15,397.799988,397.638947,,M&M,632.924988,600.057373,
Tata Motors,10/07/15,401.899994,401.737305,,M&M,624.424988,591.998779,
Tata Motors,13/07/15,402.100006,401.937225,,M&M,634.700012,601.740112,
Tata Motors,14/07/15,385.950012,385.793762,,M&M,634.424988,601.479431,
Tata Motors,15/07/15,394.299988,394.14035,,M&M,643.900024,610.462402,
Tata Motors,16/07/15,395.25,395.089996,,M&M,638.025024,610.582031,
Tata Motors,17/07/15,398.049988,397.888855,,M&M,649.150024,621.228577,
Tata Motors,20/07/15,390.75,390.591797,,M&M,656.525024,628.286377,
Tata Motors,21/07/15,389.100006,388.942474,,M&M,648.799988,620.893555,
Tata Motors,22/07/15,389.549988,389.392273,,M&M,670.775024,641.923401,
Tata Motors,23/07/15,401.350006,401.187531,,M&M,679.174988,649.962036,
Tata Motors,24/07/15,390.25,390.09201,,M&M,664.200012,635.631165,
Tata Motors,27/07/15,377.450012,377.297211,,M&M,659.325012,630.96582,
Tata Motors,28/07/15,370.100006,369.950165,,M&M,655.75,627.544617,
Tata Motors,29/07/15,376.450012,376.297607,,M&M,657.650024,629.362915,
Tata Motors,30/07/15,377.450012,377.297211,,M&M,658.375,630.056763,
Tata Motors,31/07/15,383.850006,383.694611,,M&M,680.799988,651.517212,
Tata Motors,03/08/15,388.200012,388.042847,,M&M,666.900024,638.215088,
Tata Motors,04/08/15,380.75,380.595856,,M&M,681.424988,652.115295,
Tata Motors,05/08/15,376.399994,376.24762,,M&M,691.724976,661.972229,
Tata Motors,06/08/15,383.100006,382.944916,,M&M,697.125,667.140015,
Tata Motors,07/08/15,393.399994,393.240723,,M&M,693.825012,663.981995,
Tata Motors,10/08/15,385.700012,385.543854,,M&M,680.224976,650.966919,
Tata Motors,11/08/15,369.149994,369.000549,,M&M,669.599976,640.79895,
Tata Motors,12/08/15,355.200012,355.056213,,M&M,648.900024,620.989319,
Tata Motors,13/08/15,349.399994,349.258545,,M&M,670.150024,641.325256,
Tata Motors,14/08/15,355.25,355.106171,,M&M,688.275024,658.670654,
Tata Motors,17/08/15,356.100006,355.955841,,M&M,675.849976,646.780029,
Tata Motors,18/08/15,348.600006,348.458893,,M&M,683.125,653.742188,
Tata Motors,19/08/15,351.25,351.107788,,M&M,683.299988,653.909668,
Tata Motors,20/08/15,342.200012,342.061493,,M&M,668.775024,640.00946,
Tata Motors,21/08/15,332.399994,332.265442,,M&M,660.974976,632.544861,
Tata Motors,24/08/15,308.25,308.125214,,M&M,619.924988,593.26062,
Tata Motors,25/08/15,328.850006,328.716888,,M&M,626.924988,599.959534,
Tata Motors,26/08/15,335.100006,334.964355,,M&M,607.650024,581.51355,
Tata Motors,27/08/15,334.049988,333.914764,,M&M,615.849976,589.36084,
Tata Motors,28/08/15,340.049988,339.912323,,M&M,616.375,589.86322,
Tata Motors,31/08/15,340.149994,340.012299,,M&M,611.474976,585.174011,
Tata Motors,01/09/15,329.899994,329.766449,,M&M,588.400024,563.091553,
Tata Motors,02/09/15,324.450012,324.318665,,M&M,567.474976,543.066528,
Tata Motors,03/09/15,333.549988,333.414948,,M&M,572.174988,547.564453,
Tata Motors,04/09/15,322.899994,322.769287,,M&M,556.099976,532.180786,
Tata Motors,07/09/15,322.850006,322.719299,,M&M,555.700012,531.798035,
Tata Motors,08/09/15,330.899994,330.766022,,M&M,573.049988,548.401733,
Tata Motors,09/09/15,344.899994,344.760376,,M&M,585.349976,560.172668,
Tata Motors,10/09/15,354.100006,353.956665,,M&M,584.875,559.71814,
Tata Motors,11/09/15,344.600006,344.46051,,M&M,582.825012,557.756348,
Tata Motors,14/09/15,346.799988,346.659576,,M&M,586.075012,560.866516,
Tata Motors,15/09/15,334.350006,334.214661,,M&M,575.775024,551.009644,
Tata Motors,16/09/15,338.049988,337.913147,,M&M,582.799988,557.732422,
Tata Motors,18/09/15,330.25,330.116302,,M&M,600.799988,574.958252,
Tata Motors,21/09/15,331.700012,331.565735,,M&M,592.200012,566.728149,
Tata Motors,22/09/15,315.799988,315.67215,,M&M,593.400024,567.876526,
Tata Motors,23/09/15,310.299988,310.174377,,M&M,605.875,579.814819,
Tata Motors,24/09/15,303.399994,303.277161,,M&M,610.275024,584.025635,
Tata Motors,28/09/15,285,284.884613,,M&M,610.700012,584.432373,
Tata Motors,29/09/15,288.75,288.633118,,M&M,625.875,598.954651,
Tata Motors,30/09/15,298.600006,298.479126,,M&M,630.349976,603.237183,
Tata Motors,01/10/15,297.75,297.629456,,M&M,624.25,597.399536,
Tata Motors,05/10/15,315.149994,315.0224,,M&M,635.174988,607.854614,
Tata Motors,06/10/15,333.700012,333.564911,,M&M,632.275024,605.079407,
Tata Motors,07/10/15,341.350006,341.211823,,M&M,642.674988,615.032043,
Tata Motors,08/10/15,343.25,343.111053,,M&M,635.424988,608.093872,
Tata Motors,09/10/15,356.450012,356.305695,,M&M,634.650024,607.352234,
Tata Motors,12/10/15,362.350006,362.203308,,M&M,637.799988,610.366699,
Tata Motors,13/10/15,361.100006,360.953827,,M&M,640.599976,613.046265,
Tata Motors,14/10/15,352.299988,352.157379,,M&M,642.974976,615.319092,
Tata Motors,15/10/15,381.299988,381.14563,,M&M,637.474976,610.055725,
Tata Motors,16/10/15,386.75,386.593445,,M&M,644.575012,616.850342,
Tata Motors,19/10/15,378.700012,378.546692,,M&M,639.75,612.232788,
Tata Motors,20/10/15,383.149994,382.994873,,M&M,625.474976,598.571777,
Tata Motors,21/10/15,381.450012,381.295593,,M&M,629.125,602.064819,
Tata Motors,23/10/15,383,382.84494,,M&M,624.049988,597.20813,
Tata Motors,26/10/15,384.600006,384.444305,,M&M,621.900024,595.150635,
Tata Motors,27/10/15,383.350006,383.194824,,M&M,624.974976,598.093262,
Tata Motors,28/10/15,386.299988,386.143585,,M&M,614.875,588.427734,
Tata Motors,29/10/15,391.200012,391.041626,,M&M,614.099976,587.686096,
Tata Motors,30/10/15,384.950012,384.794159,,M&M,591.25,565.81897,
Tata Motors,02/11/15,387.950012,387.792969,,M&M,604.575012,578.57074,
Tata Motors,03/11/15,382.049988,381.895325,,M&M,616.400024,589.887207,
Tata Motors,04/11/15,404.850006,404.686096,,M&M,626.950012,599.983398,
Tata Motors,05/11/15,404,403.836456,,M&M,630.075012,602.973999,
Tata Motors,06/11/15,396.149994,395.989624,,M&M,624.075012,597.232056,
Tata Motors,09/11/15,411.75,411.583313,,M&M,623.924988,597.088562,
Tata Motors,10/11/15,407.450012,407.285065,,M&M,631,603.859192,
Tata Motors,13/11/15,403.950012,403.786469,,M&M,625.174988,598.284668,
Tata Motors,16/11/15,400.25,400.087952,,M&M,639.075012,611.586914,
Tata Motors,17/11/15,407.5,407.335022,,M&M,644.224976,616.51532,
Tata Motors,18/11/15,406.25,406.085541,,M&M,638.700012,611.228027,
Tata Motors,19/11/15,406.950012,406.785278,,M&M,645.875,618.094482,
Tata Motors,20/11/15,402.850006,402.68692,,M&M,658.275024,629.961121,
Tata Motors,23/11/15,402.100006,401.937225,,M&M,661.299988,632.855896,
Tata Motors,24/11/15,400.950012,400.787689,,M&M,658.974976,630.63092,
Tata Motors,26/11/15,424.399994,424.22818,,M&M,672.549988,643.62207,
Tata Motors,27/11/15,417.649994,417.480927,,M&M,674.099976,645.105347,
Tata Motors,30/11/15,423.5,423.328552,,M&M,683.625,654.220703,
Tata Motors,01/12/15,417.350006,417.181061,,M&M,684.849976,655.392944,
Tata Motors,02/12/15,413.149994,412.982727,,M&M,684.375,654.938416,
Tata Motors,03/12/15,405.600006,405.435791,,M&M,674.349976,645.344604,
Tata Motors,04/12/15,399.950012,399.788086,,M&M,658,629.697876,
Tata Motors,07/12/15,399.149994,398.988403,,M&M,662.424988,633.932556,
Tata Motors,08/12/15,402.399994,402.237091,,M&M,659.825012,631.444397,
Tata Motors,09/12/15,393.950012,393.790527,,M&M,656.400024,628.166748,
Tata Motors,10/12/15,389.600006,389.442291,,M&M,645.525024,617.75946,
Tata Motors,11/12/15,377.950012,377.796997,,M&M,631.150024,604.002747,
Tata Motors,14/12/15,371.600006,371.449554,,M&M,643.5,615.821594,
Tata Motors,15/12/15,379.5,379.346375,,M&M,644.525024,616.80249,
